scheduled_departure,scheduled_arrival,carrier,origin,destination,distance_km,weather_wind1,weather_wind2,weather_rain1,weather_rain2,weather_visibility_km,noise_1,noise_2,noise_3,route,scheduled_duration_min,departure_hour,is_holiday,is_late_night,high_precipitation,limited_visibility,holiday_late_night,destination_limited_visibility,departure_delay_min,actual_departure,actual_arrival,arrival_delay_min,delayed_15_min
2025-10-15 15:30:00,2025-10-15 19:29:00,AA,DEN,ORD,2549,13.14,13.05,0.0,0.0,10.28,0.2365,0.283,74,DEN-ORD,239,15,0,0,0,0,0,0,8,2025-10-15 15:38:00,2025-10-15 19:33:00,4,0
2025-10-12 18:45:00,2025-10-13 00:47:00,UA,LAX,SEA,4086,18.4,19.86,0.0,0.0,17.71,0.8334,0.4497,95,LAX-SEA,362,18,0,0,0,0,0,0,9,2025-10-12 18:54:00,2025-10-13 00:32:00,-15,0
2025-08-31 22:00:00,2025-09-01 00:05:00,B6,BOS,DFW,1121,23.09,23.04,0.81,0.0,20.45,-0.4599,0.8123,77,BOS-DFW,125,22,0,1,0,0,0,0,9,2025-08-31 22:09:00,2025-09-01 00:14:00,9,0
2025-06-22 07:30:00,2025-06-22 09:09:00,WN,LAX,SEA,795,6.55,4.77,16.91,17.81,11.39,-1.5131,0.4392,96,LAX-SEA,99,7,0,0,1,0,0,0,13,2025-06-22 07:43:00,2025-06-22 09:25:00,16,1
2025-09-15 06:45:00,2025-09-15 11:52:00,B6,ORD,SEA,3398,2.47,3.06,0.07,0.61,13.78,0.3504,-0.8307,42,ORD-SEA,307,6,0,0,0,0,0,0,3,2025-09-15 06:48:00,2025-09-15 11:55:00,3,0
2025-04-12 13:30:00,2025-04-12 14:37:00,DL,SEA,JFK,402,14.67,14.13,0.0,1.29,13.43,-0.0212,0.4143,23,SEA-JFK,67,13,0,0,0,0,0,0,13,2025-04-12 13:43:00,2025-04-12 14:44:00,7,0
2025-10-12 16:15:00,2025-10-12 22:44:00,AA,SFO,BOS,4430,4.28,2.34,0.0,0.0,16.38,-0.1395,-0.831,0,SFO-BOS,389,16,0,0,0,0,0,0,6,2025-10-12 16:21:00,2025-10-12 23:06:00,22,1
2025-07-22 23:00:00,2025-07-23 04:19:00,UA,ATL,LAX,3554,15.88,18.36,0.0,0.36,14.31,-1.0912,0.6599,81,ATL-LAX,319,23,0,1,0,0,0,0,-9,2025-07-22 22:51:00,2025-07-23 04:28:00,9,0
2025-06-17 00:30:00,2025-06-17 03:45:00,AA,DEN,ATL,1994,18.1,17.66,0.01,1.05,18.66,-0.3707,-0.9248,97,DEN-ATL,195,0,0,1,0,0,0,0,-9,2025-06-17 00:21:00,2025-06-17 03:37:00,-8,0
2025-07-04 05:40:00,2025-07-04 08:41:00,B6,JFK,SFO,1822,7.4,4.77,3.9,4.45,14.28,0.6734,0.1005,84,JFK-SFO,181,5,1,0,0,0,0,0,-4,2025-07-04 05:36:00,2025-07-04 08:33:00,-8,0
2025-07-27 06:30:00,2025-07-27 09:39:00,WN,DEN,DFW,1924,0.22,0.95,0.0,1.58,18.66,-1.207,0.6394,8,DEN-DFW,189,6,0,0,0,0,0,0,36,2025-07-27 07:06:00,2025-07-27 10:33:00,54,1
2025-01-14 06:50:00,2025-01-14 10:02:00,DL,LAX,ORD,1965,16.43,17.96,10.08,9.87,12.53,-1.8384,-0.2729,13,LAX-ORD,192,6,0,0,0,0,0,0,5,2025-01-14 06:55:00,2025-01-14 10:00:00,-2,0
2025-02-21 11:30:00,2025-02-21 17:11:00,DL,SEA,ORD,3826,21.86,22.76,0.27,0.0,19.46,0.1423,-0.1673,9,SEA-ORD,341,11,0,0,0,0,0,0,2,2025-02-21 11:32:00,2025-02-21 17:16:00,5,0
2025-03-31 20:30:00,2025-04-01 01:58:00,AA,DEN,JFK,3659,24.24,22.33,0.0,0.0,16.35,-0.8119,0.3166,81,DEN-JFK,328,20,0,1,0,0,0,0,-6,2025-03-31 20:24:00,2025-04-01 01:58:00,0,0
2025-02-11 00:00:00,2025-02-11 02:08:00,B6,SFO,JFK,1159,23.01,24.12,0.08,0.42,15.65,0.7381,-0.3558,61,SFO-JFK,128,0,0,1,0,0,0,0,-1,2025-02-10 23:59:00,2025-02-11 02:05:00,-3,0
2025-06-10 19:30:00,2025-06-10 21:29:00,DL,SEA,JFK,1055,0.97,2.0,0.53,0.6,17.55,-0.3388,0.8928,86,SEA-JFK,119,19,0,0,0,0,0,0,7,2025-06-10 19:37:00,2025-06-10 21:16:00,-13,0
2025-09-01 14:10:00,2025-09-01 18:11:00,B6,SFO,SEA,2570,11.02,9.35,0.14,1.15,15.05,-1.0498,-0.6041,88,SFO-SEA,241,14,1,0,0,0,0,0,1,2025-09-01 14:11:00,2025-09-01 18:14:00,3,0
2025-08-27 14:40:00,2025-08-27 19:17:00,UA,ATL,DEN,3031,9.2,13.19,4.97,3.77,12.89,0.1403,-0.9252,37,ATL-DEN,277,14,0,0,0,0,0,0,-3,2025-08-27 14:37:00,2025-08-27 19:19:00,2,0
2025-06-21 16:10:00,2025-06-21 21:13:00,AA,DEN,JFK,3354,9.28,11.15,1.4,1.55,16.03,-0.0399,0.8805,95,DEN-JFK,303,16,0,0,0,0,0,0,7,2025-06-21 16:17:00,2025-06-21 21:04:00,-9,0
2025-11-09 02:50:00,2025-11-09 05:34:00,B6,BOS,SFO,1616,15.02,17.09,0.0,0.0,6.33,-0.0385,-0.0769,69,BOS-SFO,164,2,0,1,0,0,0,0,14,2025-11-09 03:04:00,2025-11-09 05:30:00,-4,0
2025-07-26 17:15:00,2025-07-26 20:56:00,DL,BOS,SEA,2326,7.4,6.57,0.0,0.0,16.96,-1.0846,0.6189,96,BOS-SEA,221,17,0,0,0,0,0,0,15,2025-07-26 17:30:00,2025-07-26 21:17:00,21,1
2025-01-29 05:20:00,2025-01-29 06:54:00,UA,ATL,JFK,737,3.29,0.0,0.13,0.51,16.54,1.2032,0.3436,26,ATL-JFK,94,5,0,0,0,0,0,0,-6,2025-01-29 05:14:00,2025-01-29 06:52:00,-2,0
2025-10-07 12:10:00,2025-10-07 15:42:00,AA,DFW,ATL,2214,0.97,2.09,12.56,14.23,10.98,-0.6001,0.5652,53,DFW-ATL,212,12,0,0,1,0,0,0,24,2025-10-07 12:34:00,2025-10-07 16:28:00,46,1
2025-07-29 16:10:00,2025-07-29 21:00:00,WN,ATL,DEN,3187,18.38,17.48,0.76,1.3,16.4,1.4322,-0.2934,57,ATL-DEN,290,16,0,0,0,0,0,0,52,2025-07-29 17:02:00,2025-07-29 22:02:00,62,1
2025-08-20 14:50:00,2025-08-20 17:31:00,B6,DEN,LAX,1578,4.39,1.15,19.64,19.08,7.52,-1.7202,0.8931,84,DEN-LAX,161,14,0,0,1,0,0,0,18,2025-08-20 15:08:00,2025-08-20 17:51:00,20,1
2025-07-26 07:15:00,2025-07-26 10:01:00,UA,SFO,LAX,1638,12.16,8.97,0.0,2.05,17.54,0.862,-0.4692,56,SFO-LAX,166,7,0,0,0,0,0,0,3,2025-07-26 07:18:00,2025-07-26 09:52:00,-9,0
2025-07-22 09:30:00,2025-07-22 13:04:00,WN,SEA,SFO,2241,5.75,5.56,0.0,0.0,10.33,0.4973,0.2478,34,SEA-SFO,214,9,0,0,0,0,0,0,22,2025-07-22 09:52:00,2025-07-22 13:32:00,28,1
2025-02-03 11:50:00,2025-02-03 17:40:00,UA,SFO,ATL,3939,6.01,5.79,0.0,0.9,15.02,-0.303,0.0582,12,SFO-ATL,350,11,0,0,0,0,0,0,-3,2025-02-03 11:47:00,2025-02-03 17:39:00,-1,0
2025-07-24 00:30:00,2025-07-24 04:52:00,B6,ATL,DFW,2837,7.17,7.21,0.28,0.0,17.54,-1.6669,-0.8712,90,ATL-DFW,262,0,0,1,0,0,0,0,16,2025-07-24 00:46:00,2025-07-24 05:08:00,16,1
2025-10-18 17:00:00,2025-10-18 23:08:00,WN,LAX,DEN,4159,7.37,6.48,0.41,0.0,13.56,0.0529,0.6278,93,LAX-DEN,368,17,0,0,0,0,0,0,19,2025-10-18 17:19:00,2025-10-18 23:26:00,18,1
2025-04-21 02:15:00,2025-04-21 03:35:00,DL,LAX,SFO,559,3.57,6.4,0.29,0.0,12.41,-1.8561,-0.8174,99,LAX-SFO,80,2,0,1,0,0,0,0,1,2025-04-21 02:16:00,2025-04-21 03:35:00,0,0
2025-08-09 11:20:00,2025-08-09 17:04:00,AA,BOS,SEA,3866,5.73,5.32,0.35,0.0,14.45,-0.4625,0.5395,93,BOS-SEA,344,11,0,0,0,0,0,0,-3,2025-08-09 11:17:00,2025-08-09 16:57:00,-7,0
2025-01-12 15:15:00,2025-01-12 16:29:00,UA,SFO,BOS,483,4.62,7.07,0.0,0.23,17.16,0.7812,-0.102,96,SFO-BOS,74,15,0,0,0,0,0,0,3,2025-01-12 15:18:00,2025-01-12 16:35:00,6,0
2025-05-07 01:10:00,2025-05-07 03:57:00,WN,DFW,DEN,1653,3.35,4.9,0.0,0.0,17.1,-0.2048,0.3764,94,DFW-DEN,167,1,0,1,0,0,0,0,0,2025-05-07 01:10:00,2025-05-07 03:54:00,-3,0
2025-06-09 23:30:00,2025-06-10 02:52:00,DL,SFO,ATL,2091,27.82,26.88,0.0,0.36,18.79,-0.2069,-0.2241,88,SFO-ATL,202,23,0,1,0,0,0,0,7,2025-06-09 23:37:00,2025-06-10 02:48:00,-4,0
2025-12-25 09:20:00,2025-12-25 11:38:00,WN,BOS,LAX,1293,1.15,0.0,11.75,12.33,13.28,1.3713,0.3301,53,BOS-LAX,138,9,1,0,0,0,0,0,10,2025-12-25 09:30:00,2025-12-25 11:43:00,5,0
2025-03-20 00:15:00,2025-03-20 06:46:00,UA,LAX,JFK,4455,6.25,9.26,4.14,4.7,13.88,0.1249,0.2766,70,LAX-JFK,391,0,0,1,0,0,0,0,2,2025-03-20 00:17:00,2025-03-20 06:36:00,-10,0
2025-04-11 15:20:00,2025-04-11 21:19:00,B6,BOS,LAX,4049,12.4,8.49,0.3,0.0,16.47,1.7066,-0.2016,25,BOS-LAX,359,15,0,0,0,0,0,0,3,2025-04-11 15:23:00,2025-04-11 21:18:00,-1,0
2025-05-30 13:15:00,2025-05-30 17:26:00,DL,SFO,DEN,2699,27.43,29.05,3.11,0.0,15.44,-0.3382,0.7071,69,SFO-DEN,251,13,0,0,0,0,0,0,0,2025-05-30 13:15:00,2025-05-30 17:22:00,-4,0
2025-12-29 15:10:00,2025-12-29 18:41:00,DL,LAX,DFW,2202,3.69,6.73,0.0,0.0,15.03,1.0106,0.8903,73,LAX-DFW,211,15,0,0,0,0,0,0,-2,2025-12-29 15:08:00,2025-12-29 19:06:00,25,1
2025-11-08 18:20:00,2025-11-08 23:35:00,WN,ATL,DEN,3499,22.18,19.43,14.18,15.37,11.58,-0.1589,0.8944,42,ATL-DEN,315,18,0,0,1,0,0,0,30,2025-11-08 18:50:00,2025-11-09 00:28:00,53,1
2025-01-13 11:50:00,2025-01-13 16:47:00,AA,BOS,DFW,3272,9.47,10.19,0.36,0.0,17.84,0.3374,0.6146,66,BOS-DFW,297,11,0,0,0,0,0,0,12,2025-01-13 12:02:00,2025-01-13 17:08:00,21,1
2025-03-27 19:30:00,2025-03-27 23:10:00,WN,DFW,SEA,2318,7.88,8.47,0.0,0.68,15.36,-0.8339,-0.6483,42,DFW-SEA,220,19,0,0,0,0,0,0,22,2025-03-27 19:52:00,2025-03-27 23:42:00,32,1
2025-10-27 08:30:00,2025-10-27 14:07:00,DL,ATL,JFK,3774,13.82,10.78,11.11,11.49,12.61,0.2419,0.9295,87,ATL-JFK,337,8,0,0,0,0,0,0,-4,2025-10-27 08:26:00,2025-10-27 14:22:00,15,1
2025-01-22 13:50:00,2025-01-22 15:54:00,UA,ATL,BOS,1110,23.28,21.75,0.91,0.0,14.16,0.3074,0.1523,19,ATL-BOS,124,13,0,0,0,0,0,0,8,2025-01-22 13:58:00,2025-01-22 15:54:00,0,0
2025-11-09 03:30:00,2025-11-09 06:02:00,DL,SFO,ORD,1466,7.87,6.77,0.0,0.0,14.15,0.1171,-0.5696,85,SFO-ORD,152,3,0,1,0,0,0,0,-3,2025-11-09 03:27:00,2025-11-09 06:09:00,7,0
2025-04-13 14:10:00,2025-04-13 15:15:00,WN,SFO,ORD,374,11.42,12.19,16.63,17.17,8.87,-1.7423,0.1887,76,SFO-ORD,65,14,0,0,1,0,0,0,24,2025-04-13 14:34:00,2025-04-13 15:46:00,31,1
2025-12-01 06:20:00,2025-12-01 07:59:00,B6,JFK,DEN,800,10.07,7.76,0.12,2.23,16.44,1.0197,0.2092,27,JFK-DEN,99,6,0,0,0,0,0,0,-2,2025-12-01 06:18:00,2025-12-01 07:50:00,-9,0
2025-04-18 16:20:00,2025-04-18 18:26:00,WN,SFO,LAX,1134,10.6,10.15,11.97,11.47,11.41,0.3007,-0.1383,16,SFO-LAX,126,16,0,0,0,0,0,0,3,2025-04-18 16:23:00,2025-04-18 18:26:00,0,0
2025-06-08 19:20:00,2025-06-08 23:49:00,WN,LAX,ORD,2924,18.38,17.39,0.13,1.12,12.55,0.4336,-0.7791,58,LAX-ORD,269,19,0,0,0,0,0,0,18,2025-06-08 19:38:00,2025-06-09 00:33:00,44,1
2025-08-30 20:10:00,2025-08-31 01:56:00,B6,ATL,BOS,3893,5.52,7.12,0.0,0.83,14.1,1.5052,0.3304,93,ATL-BOS,346,20,0,1,0,0,0,0,-4,2025-08-30 20:06:00,2025-08-31 01:45:00,-11,0
2025-02-16 22:00:00,2025-02-17 02:17:00,UA,ORD,ATL,2778,6.81,6.46,0.04,0.62,16.58,-0.0817,-0.6619,43,ORD-ATL,257,22,0,1,0,0,0,0,9,2025-02-16 22:09:00,2025-02-17 02:08:00,-9,0
2025-07-23 02:15:00,2025-07-23 05:44:00,DL,ATL,ORD,2170,4.82,3.04,0.86,0.0,16.43,0.6729,-0.4774,26,ATL-ORD,209,2,0,1,0,0,0,0,3,2025-07-23 02:18:00,2025-07-23 05:54:00,10,0
2025-07-04 03:50:00,2025-07-04 06:20:00,WN,SEA,LAX,1434,15.32,15.41,0.0,0.0,16.79,0.7645,0.5792,92,SEA-LAX,150,3,1,1,0,0,1,0,8,2025-07-04 03:58:00,2025-07-04 06:47:00,27,1
2025-10-14 22:40:00,2025-10-15 00:13:00,UA,DFW,ORD,726,11.31,11.22,0.0,0.0,18.47,-0.282,0.3321,63,DFW-ORD,93,22,0,1,0,0,0,0,1,2025-10-14 22:41:00,2025-10-15 00:12:00,-1,0
2025-12-30 09:45:00,2025-12-30 14:00:00,AA,BOS,DFW,2755,22.77,24.93,20.43,19.39,8.66,0.0004,-0.6987,40,BOS-DFW,255,9,0,0,1,0,0,0,15,2025-12-30 10:00:00,2025-12-30 14:24:00,24,1
2025-08-31 00:10:00,2025-08-31 01:56:00,WN,DEN,JFK,891,2.91,3.89,0.01,0.37,19.22,-0.7951,0.1321,41,DEN-JFK,106,0,0,1,0,0,0,0,-4,2025-08-31 00:06:00,2025-08-31 01:53:00,-3,0
2025-05-30 06:20:00,2025-05-30 11:45:00,DL,ORD,SFO,3619,27.45,29.68,0.15,0.89,15.26,-2.4545,-0.4743,6,ORD-SFO,325,6,0,0,0,0,0,0,17,2025-05-30 06:37:00,2025-05-30 12:02:00,17,1
2025-05-29 20:30:00,2025-05-29 23:46:00,AA,SEA,DEN,2017,16.39,15.6,0.68,0.31,15.22,-0.7557,0.4432,83,SEA-DEN,196,20,0,1,0,0,0,0,4,2025-05-29 20:34:00,2025-05-29 23:58:00,12,0
2025-06-02 08:20:00,2025-06-02 11:17:00,DL,LAX,SFO,1770,14.8,13.4,0.0,0.26,11.46,-1.3845,-0.3005,48,LAX-SFO,177,8,0,0,0,0,0,0,-2,2025-06-02 08:18:00,2025-06-02 11:22:00,5,0
2025-10-25 01:20:00,2025-10-25 02:28:00,WN,BOS,ATL,411,3.62,7.85,12.18,13.43,8.43,-1.5059,-0.6018,80,BOS-ATL,68,1,0,1,1,0,0,0,25,2025-10-25 01:45:00,2025-10-25 03:00:00,32,1
2025-04-28 17:15:00,2025-04-28 19:35:00,B6,SFO,ATL,1317,9.27,5.1,0.0,0.0,17.39,-0.7113,-0.3213,23,SFO-ATL,140,17,0,0,0,0,0,0,-4,2025-04-28 17:11:00,2025-04-28 19:33:00,-2,0
2025-03-02 04:00:00,2025-03-02 05:03:00,B6,SEA,SFO,356,6.34,5.92,0.14,0.0,14.72,2.3601,0.7573,8,SEA-SFO,63,4,0,1,0,0,0,0,-6,2025-03-02 03:54:00,2025-03-02 04:54:00,-9,0
2025-05-03 08:45:00,2025-05-03 13:48:00,DL,DFW,BOS,3345,20.49,20.71,0.12,0.0,15.48,-1.1694,-0.9042,1,DFW-BOS,303,8,0,0,0,0,0,0,23,2025-05-03 09:08:00,2025-05-03 13:52:00,4,0
2025-01-09 00:50:00,2025-01-09 04:34:00,B6,JFK,LAX,2357,0.0,2.76,0.0,0.93,13.94,0.5065,0.463,61,JFK-LAX,224,0,0,1,0,0,0,0,8,2025-01-09 00:58:00,2025-01-09 04:36:00,2,0
2025-02-08 14:00:00,2025-02-08 19:23:00,DL,SFO,JFK,3600,9.19,9.67,0.52,0.0,16.5,-1.8845,0.8669,91,SFO-JFK,323,14,0,0,0,0,0,0,12,2025-02-08 14:12:00,2025-02-08 19:12:00,-11,0
2025-02-02 10:20:00,2025-02-02 14:29:00,AA,DFW,SEA,2673,9.73,11.61,0.0,0.0,16.85,0.2906,-0.4864,73,DFW-SEA,249,10,0,0,0,0,0,0,0,2025-02-02 10:20:00,2025-02-02 14:28:00,-1,0
2025-10-09 20:30:00,2025-10-10 02:50:00,B6,ATL,JFK,4308,6.54,6.73,5.74,4.75,13.79,0.6705,-0.6751,67,ATL-JFK,380,20,0,1,0,0,0,0,-5,2025-10-09 20:25:00,2025-10-10 02:47:00,-3,0
2025-09-21 08:45:00,2025-09-21 14:07:00,UA,BOS,ORD,3591,3.97,3.29,26.08,25.82,0.2,-1.1199,0.8764,51,BOS-ORD,322,8,0,0,1,1,0,0,35,2025-09-21 09:20:00,2025-09-21 15:14:00,67,1
2025-09-12 04:50:00,2025-09-12 06:39:00,B6,LAX,SFO,919,4.46,0.8,0.0,0.0,12.41,-0.6557,-0.1861,11,LAX-SFO,109,4,0,1,0,0,0,0,3,2025-09-12 04:53:00,2025-09-12 06:46:00,7,0
2025-06-18 03:20:00,2025-06-18 04:58:00,B6,SFO,SEA,789,7.09,8.11,9.09,10.3,11.2,-0.9391,-0.5872,56,SFO-SEA,98,3,0,1,0,0,0,0,-5,2025-06-18 03:15:00,2025-06-18 05:12:00,14,0
2025-09-19 04:40:00,2025-09-19 10:38:00,WN,ORD,SFO,4034,12.63,14.45,0.0,0.0,15.01,0.4922,-0.369,37,ORD-SFO,358,4,0,1,0,0,0,0,-10,2025-09-19 04:30:00,2025-09-19 10:34:00,-4,0
2025-02-28 10:50:00,2025-02-28 13:19:00,DL,LAX,BOS,1430,10.7,7.97,0.11,0.71,19.2,0.2816,0.0347,10,LAX-BOS,149,10,0,0,0,0,0,0,-3,2025-02-28 10:47:00,2025-02-28 13:11:00,-8,0
2025-11-25 02:45:00,2025-11-25 08:01:00,AA,DEN,BOS,3513,3.2,4.22,1.19,1.46,20.12,0.7919,-0.1653,27,DEN-BOS,316,2,0,1,0,0,0,0,-2,2025-11-25 02:43:00,2025-11-25 07:51:00,-10,0
2025-07-02 09:15:00,2025-07-02 13:45:00,B6,DFW,JFK,2940,7.73,11.9,0.0,1.26,15.23,-0.1639,0.0602,69,DFW-JFK,270,9,0,0,0,0,0,0,2,2025-07-02 09:17:00,2025-07-02 13:51:00,6,0
2025-12-09 20:45:00,2025-12-10 01:40:00,DL,ATL,LAX,3247,25.07,23.9,0.32,0.0,8.0,-1.54,-0.2246,81,ATL-LAX,295,20,0,1,0,0,0,0,4,2025-12-09 20:49:00,2025-12-10 01:31:00,-9,0
2025-02-25 18:20:00,2025-02-25 20:49:00,B6,DFW,ORD,1420,6.4,3.83,0.0,0.0,15.05,-1.1187,0.0609,30,DFW-ORD,149,18,0,0,0,0,0,0,-5,2025-02-25 18:15:00,2025-02-25 20:44:00,-5,0
2025-07-01 15:00:00,2025-07-01 17:44:00,AA,LAX,SEA,1614,11.43,10.22,0.26,0.2,9.79,-1.3674,0.8057,69,LAX-SEA,164,15,0,0,0,0,0,0,4,2025-07-01 15:04:00,2025-07-01 17:35:00,-9,0
2025-09-12 21:45:00,2025-09-13 01:50:00,AA,SFO,ATL,2630,12.1,8.07,0.0,1.98,17.77,-0.8693,0.6386,99,SFO-ATL,245,21,0,1,0,0,0,0,0,2025-09-12 21:45:00,2025-09-13 01:43:00,-7,0
2025-06-30 18:45:00,2025-06-30 19:51:00,B6,SFO,BOS,393,2.05,2.85,0.0,0.0,16.74,-0.5945,0.191,10,SFO-BOS,66,18,0,0,0,0,0,0,-2,2025-06-30 18:43:00,2025-06-30 19:39:00,-12,0
2025-06-12 15:15:00,2025-06-12 17:59:00,AA,SEA,BOS,1608,7.11,10.24,5.91,6.69,14.3,-0.4782,-0.1571,37,SEA-BOS,164,15,0,0,0,0,0,0,-8,2025-06-12 15:07:00,2025-06-12 17:48:00,-11,0
2025-03-02 20:20:00,2025-03-03 00:09:00,B6,ATL,JFK,2431,7.4,5.49,0.0,0.78,12.62,-0.1596,0.6963,0,ATL-JFK,229,20,0,1,0,0,0,0,15,2025-03-02 20:35:00,2025-03-03 00:04:00,-5,0
2025-05-20 02:15:00,2025-05-20 04:23:00,DL,SEA,LAX,1158,10.61,7.03,26.17,24.74,8.23,-1.8816,-0.2913,16,SEA-LAX,128,2,0,1,1,0,0,0,46,2025-05-20 03:01:00,2025-05-20 05:16:00,53,1
2025-03-29 19:00:00,2025-03-29 21:35:00,WN,BOS,SFO,1500,20.88,19.21,0.0,1.27,4.74,0.8031,0.7607,81,BOS-SFO,155,19,0,0,0,1,0,1,43,2025-03-29 19:43:00,2025-03-29 22:44:00,69,1
2025-04-21 07:50:00,2025-04-21 14:19:00,DL,LAX,SEA,4430,2.37,5.14,14.08,12.34,4.43,0.2699,-0.6233,81,LAX-SEA,389,7,0,0,1,1,0,0,38,2025-04-21 08:28:00,2025-04-21 15:05:00,46,1
2025-09-07 17:00:00,2025-09-07 19:36:00,B6,SFO,DEN,1517,22.17,24.04,1.04,0.0,18.67,-0.3913,-0.4599,93,SFO-DEN,156,17,0,0,0,0,0,0,4,2025-09-07 17:04:00,2025-09-07 19:34:00,-2,0
2025-08-19 21:30:00,2025-08-20 03:32:00,DL,SEA,LAX,4090,12.07,15.02,6.75,6.59,12.28,-0.5623,0.2009,62,SEA-LAX,362,21,0,1,0,0,0,0,7,2025-08-19 21:37:00,2025-08-20 03:26:00,-6,0
2025-08-10 11:00:00,2025-08-10 17:10:00,UA,LAX,ORD,4193,29.94,28.17,0.0,1.23,18.33,-0.5341,0.3973,96,LAX-ORD,370,11,0,0,0,0,0,0,-4,2025-08-10 10:56:00,2025-08-10 17:08:00,-2,0
2025-05-13 02:40:00,2025-05-13 07:25:00,WN,DEN,ATL,3130,0.0,1.39,0.07,1.23,16.5,-0.3798,0.8399,73,DEN-ATL,285,2,0,1,0,0,0,0,10,2025-05-13 02:50:00,2025-05-13 07:14:00,-11,0
2025-12-17 08:50:00,2025-12-17 10:40:00,AA,JFK,SEA,942,0.0,3.76,0.0,0.0,16.06,0.4327,-0.1512,11,JFK-SEA,110,8,0,0,0,0,0,0,12,2025-12-17 09:02:00,2025-12-17 11:14:00,34,1
2025-02-01 09:40:00,2025-02-01 11:48:00,DL,ORD,SFO,1163,43.4,40.37,0.0,1.0,13.79,-0.1702,-0.1774,46,ORD-SFO,128,9,0,0,0,0,0,0,-10,2025-02-01 09:30:00,2025-02-01 11:51:00,3,0
2025-05-06 22:30:00,2025-05-07 04:43:00,WN,JFK,SFO,4223,0.92,3.07,1.17,0.0,10.5,0.2695,-0.8648,39,JFK-SFO,373,22,0,1,0,0,0,0,-2,2025-05-06 22:28:00,2025-05-07 04:42:00,-1,0
2025-02-13 22:45:00,2025-02-13 23:44:00,B6,DFW,BOS,306,3.72,5.19,0.0,0.0,12.37,0.0689,0.3572,9,DFW-BOS,59,22,0,1,0,0,0,0,-4,2025-02-13 22:41:00,2025-02-13 23:44:00,0,0
2025-05-04 13:50:00,2025-05-04 17:38:00,B6,DFW,JFK,2415,5.49,2.19,0.0,0.0,19.4,-0.612,0.5699,12,DFW-JFK,228,13,0,0,0,0,0,0,4,2025-05-04 13:54:00,2025-05-04 17:28:00,-10,0
2025-12-18 22:45:00,2025-12-19 03:04:00,B6,LAX,DEN,2804,13.19,15.5,1.3,0.0,14.69,-1.6216,-0.98,95,LAX-DEN,259,22,0,1,0,0,0,0,-10,2025-12-18 22:35:00,2025-12-19 03:03:00,-1,0
2025-05-14 10:10:00,2025-05-14 15:51:00,B6,ATL,JFK,3820,8.12,9.37,0.0,0.0,18.94,1.3632,0.2821,93,ATL-JFK,341,10,0,0,0,0,0,0,1,2025-05-14 10:11:00,2025-05-14 15:47:00,-4,0
2025-11-28 09:30:00,2025-11-28 15:30:00,WN,SFO,DEN,4059,7.26,2.02,6.02,7.65,11.79,0.6064,-0.4023,97,SFO-DEN,360,9,0,0,0,0,0,0,10,2025-11-28 09:40:00,2025-11-28 15:52:00,22,1
2025-06-30 20:45:00,2025-06-30 23:19:00,DL,ATL,ORD,1491,27.77,24.66,0.27,0.56,16.05,1.2752,0.4985,45,ATL-ORD,154,20,0,1,0,0,0,0,20,2025-06-30 21:05:00,2025-06-30 23:33:00,14,0
2025-09-13 16:15:00,2025-09-13 20:03:00,AA,SFO,ORD,2410,0.58,0.0,0.0,0.05,16.71,-0.5088,-0.8576,37,SFO-ORD,228,16,0,0,0,0,0,0,-10,2025-09-13 16:05:00,2025-09-13 19:55:00,-8,0
2025-06-16 12:40:00,2025-06-16 17:12:00,B6,ATL,DFW,2962,17.7,19.15,17.63,19.59,10.39,0.3292,-0.0169,90,ATL-DFW,272,12,0,0,1,0,0,0,51,2025-06-16 13:31:00,2025-06-16 18:14:00,62,1
2025-04-08 10:00:00,2025-04-08 16:23:00,AA,JFK,SFO,4353,9.61,7.65,7.94,8.48,12.25,-0.6189,0.7439,18,JFK-SFO,383,10,0,0,0,0,0,0,8,2025-04-08 10:08:00,2025-04-08 16:17:00,-6,0
2025-10-06 16:50:00,2025-10-06 20:56:00,UA,DFW,SFO,2637,6.15,6.01,1.44,0.0,8.99,0.6523,0.9625,45,DFW-SFO,246,16,0,0,0,0,0,0,4,2025-10-06 16:54:00,2025-10-06 21:03:00,7,0
2025-12-20 18:30:00,2025-12-20 20:10:00,AA,LAX,SEA,811,5.88,5.55,0.23,0.0,17.32,1.5659,0.441,75,LAX-SEA,100,18,0,0,0,0,0,0,4,2025-12-20 18:34:00,2025-12-20 20:07:00,-3,0
2025-04-07 11:40:00,2025-04-07 17:49:00,UA,DFW,SEA,4181,7.81,7.46,1.02,0.79,16.38,1.5142,-0.8306,9,DFW-SEA,369,11,0,0,0,0,0,0,8,2025-04-07 11:48:00,2025-04-07 17:52:00,3,0
2025-10-12 00:45:00,2025-10-12 04:36:00,DL,SFO,LAX,2452,5.34,5.72,0.0,0.0,18.77,0.0338,0.0848,26,SFO-LAX,231,0,0,1,0,0,0,0,0,2025-10-12 00:45:00,2025-10-12 04:27:00,-9,0
2025-04-06 02:10:00,2025-04-06 04:09:00,UA,ATL,BOS,1053,15.95,16.53,0.0,0.0,14.71,0.7345,0.0556,35,ATL-BOS,119,2,0,1,0,0,0,0,10,2025-04-06 02:20:00,2025-04-06 04:15:00,6,0
